72,72,58,40,54,25,13,6,82,54,84,54,75,75,30,79
59,47,49,30,32,26,14,8,55,27,56,49,58,62,31,62
68,72,60,66,57,35,9,11,53,47,64,52,73,64,42,65
76,73,59,56,65,48,14,12,23,48,26,57,77,61,51,59
84,86,81,82,80,71,7,13,46,64,23,74,75,65,74,76
72,75,61,42,62,55,11,15,51,59,46,61,71,36,61,61
62,45,63,50,58,48,12,13,48,58,72,50,69,79,36,65
68,71,73,60,65,63,9,12,56,72,50,73,66,64,67,69
67,41,42,39,29,21,5,14,59,34,59,53,70,80,27,62
63,72,74,71,73,67,10,7,35,68,46,75,70,60,72,71
38,40,38,29,29,25,8,12,60,42,63,44,59,85,28,65
73,72,69,68,71,73,8,6,68,71,63,74,76,72,75,70
61,62,77,75,74,65,6,14,81,75,79,80,54,78,77,78
65,50,51,23,50,22,7,7,66,49,65,57,62,79,36,69
71,72,54,49,58,38,8,6,64,69,72,73,71,62,58,68
75,86,62,63,61,49,11,10,51,59,44,59,71,60,62,63
68,63,69,55,71,59,15,10,74,66,75,73,69,70,63,73
53,57,65,50,60,36,13,12,68,60,64,61,51,77,60,66
53,65,51,45,43,33,6,7,55,47,55,51,54,67,45,55
93,89,84,76,87,78,8,14,32,64,26,75,94,70,69,82
73,73,63,65,58,32,6,8,57,46,62,62,71,55,49,64
59,43,29,24,31,20,13,6,50,22,45,30,53,59,34,51
61,48,63,41,38,41,15,11,76,61,78,68,78,88,34,76
66,56,55,52,65,32,12,14,59,30,57,36,56,51,40,59
71,76,72,71,69,62,11,15,56,59,12,64,66,67,64,68
54,48,35,26,22,24,11,12,54,29,51,40,55,84,29,58
69,72,70,64,68,63,13,11,34,62,36,71,76,69,50,68
67,58,60,42,22,17,7,6,64,61,62,63,70,75,45,67
74,73,61,54,59,35,10,11,67,55,61,59,82,71,41,66
67,72,73,62,68,52,15,7,68,70,60,74,69,62,68,70
55,62,73,45,58,55,11,11,69,78,62,75,51,63,78,71
61,62,55,62,63,52,9,14,28,68,50,73,66,73,53,61
70,67,58,57,59,61,15,13,32,54,18,62,77,51,62,62
64,57,55,50,57,56,12,15,16,44,13,53,58,68,54,56
67,71,65,55,63,43,9,8,49,66,40,65,66,58,69,63
63,73,67,60,58,67,7,8,69,66,66,69,59,75,64,69
76,67,53,45,44,23,7,11,68,38,58,54,79,70,46,64
81,72,66,65,65,36,8,16,56,50,50,57,76,72,45,64
68,49,26,38,52,28,9,7,49,27,54,24,76,63,30,52
53,75,79,74,77,62,14,6,59,80,49,79,52,71,77,75
73,70,60,59+9,65,30,14,9,58+4,48+8,59+4,60+4,74,64,39,64
59,59,68,57,64,53,16,11,69,67,63,68,65,75,68,69
67,32,31,32,28,34,10,7,57,23,45,33,62,91,33,59
75,76,67,63,69,54,8,13,53,61,46,66,72,59,63,66
69,59,58,62,63,32,11,7,61,34,59,41,68,61,47,63
30,28,53,38,38,38,15,11,76,65,74,59,32,87,54,76
49,50,62,40,50,49,10,6,60,62,58,65,55,79,62,64
66,68,55,30,66,63,12,9,19,29,26,48,62,65,53,62
74,87,62,58,61,57,6,11,19,55,15,61,72,60,57,62
71,60,52,25,46,34,6,13,62,44,67,55,78,82,29,67
42,31,53,42,46,21,9,11,68,57,67,61,50,80,35,69
74,40,65,55,75,71,13,12,33,59,33,53,52,59,75,68
68,74,76,69,79,68,16,8,36,65,22,73,67,66,72,73
71,68,75,66,73,69,13,16,24,57,29,65,71,67,64,72
60,56,67,59,67,55,23,17,66,58,67,64,66,71,59,66
74,73,76,70,78,66,16,9,37,58,32,68,79,69,72,74
80,84,84,67,79,71,7,15,69,77,75,85,84,45,76,80
82,84,72,59,71,63,14,7,20,56,26,64,80,63,65,69
63,59,75,56,67,55,13,9,75,76,76,78,68,66,58,75
74,74,60,52,61,67,16,11,38,44,33,61,75,68,49,66
80,74,69,65,69,48,9,7,47,63,62,65,75,70,62,66
64,52,40,57,54,33,6,13,54,31,55,41,55,44,37,58
