70,77,67,72,51,53,48,32,55,22,32,11,8,9,8,8,44,60,50,21,40,45,40,55,26,56,22,75,57,44,54
93,74,92,91,77,79,67,71,81,65,73,12,9,8,12,6,40,67,21,76,54,18,68,74,76,26,61,92,40,70,76
55,64,51,66,57,60,36,40,38,41,41,16,10,16,7,14,55,72,65,42,43,65,53,46,48,63,41,54,70,38,64
76,45,71,78,57,61,60,53,51,45,55,10,15,7,7,10,50,71,55,50,53,55,50,51,47,58,39,75,60,55,60
75,70,72,76,55,69,59,21,48,42,22,7,14,9,12,8,66,85,67,57,55,73,59,36,71,74,38,75,71,26,71
55,56,58,61,49,54,32,36,44,25,28,5,14,5,8,15,54,60,54,18,45,59,44,35,23,54,25,54,73,36,58
75,49,77,77,66,62,69,70,70,71,59,14,9,13,10,12,71,74,44,73,61,41,69,80,72,32,71,74,71,62,73
76,73,88,83,81,82,77,83,79,68,77,7,13,10,9,15,50,71,66,79,81,54,86,74,80,55,72,75,62,86,80
78,55,77,76,60,58,63,55,57,39,38,7,9,6,10,5,43,69,54,37,50,58,61,46,47,62,39,74,61,56,62
54,67,61,61,69,72,59,56,64,59,51,16,12,12,16,11,62,64,65,65,71,69,76,55,67,67,62,56,74,73,72
30,71,31,52,48,74,53,46,35,27,23,9,10,9,14,14,74,59,66,39,51,70,58,48,62,63,27,32,77,46,67
65,73,48,67,63,69,29,38,55,50,37,12,15,7,15,13,67,80,65,56,62,69,67,54,68,62,56,69,78,55,69
63,75,64,61,69,66,56,57,65,32,56,6,8,6,13,8,64,69,66,67,67,61,68,49,69,62,41,58,70,62,65
63,26,62,57,62,56,28,40,60,66,30,6,6,11,10,14,59,69,29,51,35,25,62,64,55,23,34,67,70,45,62
75,35,72,57,65,65,59,68,70,71,47,7,13,13,12,8,55,47,23,66,54,29,64,70,65,19,66,74,57,66,68
51,67,50,51,55,55,27,23,36,18,25,11,6,11,7,8,61,62,56,21,46,57,54,22,42,59,24,51,74,37,61
59,39,66,73,58,56,40,46,61,39,44,12,8,6,13,13,42,52,30,33,61,40,57,43,50,42,39,50,58,47,52
86,63,64,71,60,45,62,33,73,33,45,6,12,9,14,13,46,72,57,49,53,61,57,41,52,64,45,80,64,44,66
52,67,46,39,49,52,27,30,46,61,32,11,12,14,15,7,64,42,11,46,30,14,42,60,58,18,53,60,79,46,58
57,78,45,50,51,60,32,30,30,24,26,6,12,8,13,10,52,70,72,24,33,69,52,24,47,69,33,56,79,28,69
79,73,75,73,70,65,70,63,72,67,63,13,13,13,7,9,52,88,65,64,62,59,65,69,68,55,60,82,78,60,71
79,77,77,87,75,74,66,69,77,57,71,8,12,11,14,16,33,68,72,72,75,57,77,70,77,67,70,75,63,75,76
78,52,68,80,60,38,48,25,52,28,31,11,8,11,8,10,37,57,55,20,40,48,45,53,21,53,27,76,47,42,58
72,66,83,72,66,67,76,67,63,44,46,11,9,13,13,15,57,72,66,54,48,66,64,65,47,70,48,75,71,59,71
59,51,37,58,50,52,28,37,31,23,35,11,7,7,14,7,59,75,60,25,28,57,55,31,49,72,34,62,66,38,63
40,77,30,33,57,69,31,33,48,40,31,8,13,12,15,12,76,70,71,25,64,76,60,35,60,73,48,43,74,54,74
64,43,65,75,74,62,42,78,75,66,82,12,7,7,9,11,42,59,60,68,67,32,70,60,53,43,42,61,50,56,68
71,45,66,68,60,55,65,54,58,46,58,7,8,14,8,8,50,48,57,53,63,62,61,44,58,66,40,64,71,59,64
70,70,82,87,68,73,72,73,66,67,74,7,11,8,11,9,46,70,55,72,71,55,71,66,71,45,73,66,58,76,69
86,70,77,82,63,61,61,52,71,60,40,6,8,12,8,11,38,58,30,59,51,22,58,62,64,23,59,84,55,54,66
58,50,43,47,36,43,27,28,37,25,36,14,15,9,9,13,58,67,60,23,33,55,41,24,40,68,34,62,70,30,60
79,53,83,69,73,67,62,52,71,66,31,11,16,15,7,10,33,68,30,56,58,14,65,69,74,20,67,78,53,63,70
76,38,76,71,64,42,46,47,60,67,42,14,16,10,7,9,57,63,16,58,49,16,62,70,69,13,62,69,53,54,66
66,41,76,75,66,74,67,70,68,63,69,11,6,15,7,10,55,45,38,66,64,22,66,67,70,20,69,65,55,67,67
77,60,77,66,76,70,67,70,75,75,50,13,10,16,10,9,70,68,28,73,65,30,72,73,76,29,72,78,68,65,74
53,49,33,33,33,36,23,26,25,18,24,9,7,15,9,12,74,71,53,25,33,56,38,22,39,56,24,51,88,27,60
56,40,59,58,65,61,53,54,61,52,50,7,8,15,7,11,52,57,30,45,60,42,64,55,66,55,55,55,68+3,55,58
34,72,64,69,58,65,65,72,55,57,74,16,7,10,8,10,64,65,44,54,62,42,67,47,64,31,59,32,41,71,56
66,64,52,65,52,49,55,35,45,31,39,9,5,9,11,8,65,64,60,41,58,62,63,48,51,61,41,67,65,50,55
67,58,63,62,54,49,52,32,53,35,26,15,14,16,14,10,58,72,63,50,60,68,62,32,70,69,31,67,80,56,67
69,73,66,63,64,72,56,42,60,48,36,13,7,7,16,13,72,62,82,77,76,77,67,61,72,74,49,76,77,71,77
69,65,54,37,66,58,53,35,64,39,40,11,6,11,14,14,51,62,54,40,64,52,67,53,59,57,43,66,78,57,63
78,50,82,81,64,55,67,47,63,62,47,11,8,13,11,9,55,61,19,52,53,18,59,59,58,16,54,77,59,56,64
79,40,87,70,68,65,64,61,76,40,57,6,12,12,11,6,51,58,30,49,55,32,64,68,58,40,64,75,56,69,66
85,58,75,76,70,61,71,65,67,60,63,13,13,16,7,15,58,60,67,66,64,69,70,67,74,67,59,83,61,63,73
69,75,71,77,67,59,38,44,63,42,45,14,13,10,15,7,59,80,65,59,67,59,68,41,67,64,39,67,67,62,66
