84,33,89,83,68,55,64,41,73,57,45,6,8,8,12,7,22,71,20,53,57,14,63,46,57,12,43,83,48,38,64
87,36,79,75,68,61,64,58,74,55,59,7,16,14,11,16,20,52,28,69+4,57,12,51,65,70,17,27,84,64,62,67
69,77,70,61,75,68,50,32,68,51,65,10,13,6,7,15,72,79,80,57,61,78,68,43,69,80,30,70,75,44,77
69,49,70,82,70,70,70,67,67,58,68,9,7,9,8,10,41,59,35,64,67,30,71,62,67,34,57,66,59,72,68
63,77,61,67,63,53,45,34,48,37,45,13,11,8,15,12,51,68,62,38,57,63,63,42,57,64,32,65,77,49,58
67,36,54,60,50,56,37,44,42,50,33,11,12,11,11,14,34,48,22,44,48,30,60,45,47,34,32,65,51,54,52
68,58,74,67,59,63,38,57,63,35,30,7,9,7,12,8,60,79,69,21,64,64,64,40,45,65,40,78,67,43,66
78,69,79,79,71,67,65,71,57,42,63,15,10,11,10,7,46,77,65,57,62,59,67,48,71,62,64,76,43,65,67
57,54,55,73,60,49,45,39,51,39,39,13,12,15,12,6,46,58,38,40,57,34,68,54,59,45,35,55,55,47,56
61,35,62,72,61,55,42,45,58,58,35,14,16,8,13,12,51,62,22,59,55,24,62,49,57,20,50,62,57,57,57
54,52,48,60,55,50,40,22,48,43,25,9,6,14,8,7,59,73,67,37,58,66,56,34,36,68,31,56,68,42,65
70,74,73,75,77,68,70,67,72,66,69,7,9,10,11,12,63,55,71,75,75,66,78,67,75,68,65,70,65,73,75
76,60,74,77,62,70,68,70,60,46,75,7,8,12,15,6,61,76,65,73,58,64,64,45,77,70,45,75,68,46,69
73,68,60,81,53,49,55,35,62,48,41,10,14,13,10,10,42,64,64,36,38,59,52,51,44,65,39,70,64,48,62
78,84,75,72,72,75,66,66,68,59,62,6,6,7,8,9,61,72,64,66,63,65,68,65,75,70,47,77,71,69,69
72,49,73,58,60,55,59,59,56,27,55,12,15,15,8,7,59,75,60,31,54,59,58,44,51,61,35,66,73,47,63
63,64,57,57,60,52,56,40,59,54,27,15,16,10,15,16,56,54,53,59,59,53,59,56,54,55,48,60,56,57,59
61,59,65,68,59,54,35,34,61,60,42,11,10,14,7,7,53,75,55,61,61,40,65,61,59,56,55,70,59,56,62
65,57,70,66,73,73,68,70,71,67,53,32,22,26,41,18,68,84,37,68,67,31,71,72,70,35,72,65,64,71,71
61,68,54,73,67,59,65,58,62,67,69,12,10,13,8,8,63,64,52,72,72,44,74,65,80,55,57,60,78,62,67
74,32,66,75,56,53,52,52,67,62,45,6,13,9,12,14,61,46,41,68,53,26,50,63,64,32,56,74,63,41,60
77,67,61,62,73,81,71,62,71,55,42,7,9,16,13,7,69,63,67,52,74,71,72,66,64,64,61,71,71,76,74
48,77,37,40,72,73,42,46,64,74,29,7,12,16,6,9,82,68,32,63,59,15,70,77,77,38,69,61,90,65,74
