62,41,43,60,27,40,24,27,29,23,23,15,8,13,11,13,43,70,49,21,27,40,29,27,35,47,20,55,63,32,48
73,63,81,77,54,47,44,43,51,59,33,11,15,13,6,10,47,82,17,53,35,14,50,52,58,16,49,76,76,36,57
56,42,58,56,52,49,31,36,48,61,27,10,10,12,12,8,59,78,28,49,29,22,46,49,53,19,47,56,74,42,56
80,29,67,68,60,54,52,48,72,64,48,12,10,10,15,14,37,48,19,43,41,28,45,49,67,26,49,76,47,45,59
75,31,75,45,63,57,70,59,64,58,38,7,8,15,8,11,58,75,56,61,62,64,63,59,56,70,60,77,80,62,67
74,42,71,66,43,39,41,37,41,26,26,11,9,8,13,13,46,74,52,28,46,47,50,29,52,49,26,72,67,34,53
71,44,72,74,71,67,68,65,77,61,66,15,7,8,18,11,41,61,43,62,51,33,56,66,63,32,64,73,71,61,67
72,53,75,79,79,71,69,71,74,65,62,12,16,7,11,10,48,42,65,79,74,22,78,71,75,32,63,79,70,76,73
73,74,70,61,63,62,58,59,51,55,63,16,8,6,9,13,53,50,54,54,56,40,64,67,65,52,51,74,59,56,62
32,72,31,59,68,75,53,46,57,54,64,14,6,8,16,15,75,60,83,61,66,69,73,55,71,70,27,34,76,67,73
62,68,60,64,62,52,36,34,62,38,39,14,6,12,15,13,54,49,65,57,58,61,65,59,63,54,33,58,70,67,64
55,60,57,52,54,54,44,34,51,30,37,12,14,14,13,8,68,62,64,30,62,62,58,35,47,56,28,55,59,49,59
78,60,82,73,61,56,68,42,60,38,41,6,6,6,7,16,54,82,52,36,60,62,61,57,51,63,33,71,48,48,64
67,69,70,72,62,68,48,66,61,51,69,10,15,12,16,16,56,73,65,59,58,60,67,66,70,57,50,67,72,64,65
80,51,84,84,70,79,72,76,78,61,62,12,13,15,10,12,42,76,38,66,63,37,69,65,75,21,66,78,63,70,72
74,48,62,63,56,45,65,48,46,29,26,7,14,13,15,10,58,71,58,31,47,55,61,45,22,62,27,73,57,50,64
67,63,73,77,77,69,81,79,71,68,77,7,7,13,15,16,61,70,70,76,78,67,84,64,74,70,65,66,72,82,74
68,63,75,62,49,49,49,35,47,33,39,10,13,10,12,11,49,82,51,36,47,55,51,53,39,54,37,71,55,48,58
83,56,78,77,65,60,57,56,68,73,63,10,15,15,8,10,52,61,48,63,56,14,54,60,66,16,60,86,58,51,66
67,35,57,64,59,57,54,66,59,41,65,7,12,12,6,11,39,58,30,38,48,42,53,54,49,41,38,69,60,60,56
41,75,50,60,58,62,24,28,29,38,60,8,8,16,9,15,75,72,66,53,53,74,62,26,73,73,55,40,83,36,71
79,72,83,79,71,66,76,72,71,30,48,8,7,14,15,12,60,69,70,48,68,70,72,42,56,74,53,77,64,40,73
53,65,74,74,74,81,71,60,73,61,74,12,6,16,15,7,68,76,78,77,78,67,79,68,77,73,65,33,66,78,75
65,70,68,72,72,70,68,69,69,63,65,6,6,15,14,15,75,83,67,73,69,61,70,65,76,64,68,63,74,66,70
93,58,83,80,72,64,75,65,78,68,49,15,13,13,10,12,56,65,20,58,52,15,69,71,68,24,68,93,58,54,74
79,56,77,69,63,61,64,57,66,63,55,6,7,13,11,7,32,75,37,62,54,22,62,60,65,29,60,85,56,58,66
73,32,63,68,55,43,48,32,58,57,29,10,13,5,11,7,51,62,18,49,42,10,48,55,58,12,47,77,69,45,57
87,53,85,87,64,61,62,57,61,25,38,9,10,11,6,14,39,71,64,25,41,60,63,55,39,65,24,84,56,56,68
73,55,72,58,68,76,30,30,66,20,24,13,9,11,15,10,65,62,65,22,66,66,66,25,38,66,25,76,76,51,66
76,32,80,92,66,54,61,46,73,56,42,8,11,13,6,13,26,34,58,48,56,57,67,51,36,46,41,77,32,53,61
61,63,53,58,50,57,51,38,48,42,32,7,9,15,12,11,71,74,66,45,59,62,60,40,61,68,48,62,75,35,67
60,46,35,64,60,45,32,28,42,22,23,7,13,6,11,15,55,70,50,19,29,56,61,28,38,59,25,51,62,54,58
78,49,70,72,62,61,65,68,67,55,42,10,15,11,12,7,49,66,32,61,55,29,62,58,66,40,58,82,62,51,65
60,48,51,84,44,43,49,35,49,34,35,9,12,6,15,15,47,65,46,39,45,38,53,46,47,49,36,50,58,49,50
62,77,70,54,55,67,33,46,41,31,37,14,8,10,12,8,79,86,74,37,62,69,61,41,65,86,35,61,79,41,75
65,45,65,70,59,58,42,58,62,65,37,6,14,9,9,13,67,72,29,57,49,26,59,65,67,21,64,65,71,59,66
76,36,62,68,61,52,66,49,66,53,40,6,13,8,13,14,44,68,41,52,53,23,58,46,53,26,45,76,65,57,63
44,57,67,62,51,56,45,39,39,40,41,9,6,11,12,12,60,58,55,41,55,60,55,38,42,58,31,40,67,42,59
67,88,62,54,70,70,75,72,68,69,57,9,10,14,12,7,47,33,74,64,70,66,73,73,66,74,57,77,68,74,74
68,60,56,55,65,52,52,28,46,25,17,10,12,13,7,9,64,68,64,35,45,67,64,41,48,66,33,76,77,27,67
74,68,79,67,76,64,75,72,76,68,77,9,16,12,16,9,55,61,74,77,70,64,74,75,72,64,79,74,63,72,74
82,66,77,78,68,64,63,53,70,64,58,15,7,8,12,15,56,49,45,62,52,39,60,66,61,37,63,84,78,59,67
44,53,62,62,53,45,27,30,43,22,29,13,7,9,9,15,71,75,56,23,46,65,53,41,38,62,29,48,75,41,62
65,61,64,68,60,46,63,75,54,40,62,9,14,9,10,9,61,62,48,51,61,44,62,60,80,59,44,63,56,57,60
47,70,54,47,65,70,41,47,55,41,46,13,11,15,14,10,69,82,72,47,63,70,68,44,68,70,42,63,83,55,73
64,42,77,61,69,70+5,63,66,72,58+6,60,6,8,8,7,6,44,45,39,64,56,42,65,52,57+3,39,59,63,62,67,65
77,68,83,84,70,73,68,55,68,69,48,15,7,13,15,6,70,91,27,69,49,26,65,72,70,22,65,77,57,65,70
89,68,85,78,74,67,71,73,75,63,67,16,11,7,11,8,56,58,42,72,64,38,70,70,75,43,67,81,66,66,74
93,69,78,74,79,69,80,81,82,59,69,6,14,9,15,14,64,73,69,66,73,74,78,80,80,76,55,91,66,66,79
62,45,59,71,58,53,44,46,59,41,48,10,7,15,8,6,39,57,27,42,54,33,52,43,52,34,40,63,55,50,54
75,59,85,87,67,55,51,60,66,57,60,13,15,7,5,9,32,48,40,65,63,39,68,65,61,46,48,72,38,61,65
76,75,75,67,67,64,67,45,61,35,61,9,14,8,11,7,63,73,72,28,59,70,61,53,65,70,26,65,66,59,69
57,63,59,62,54,66,23,13,44,38,41,13,12,12,11,7,63,69,56,48,58,60,56,34,62,62,33,59,75,53,63
74+4,42,76,74,74+2,68+3,60,60,73,60,56,14,16,16,14,15,46+8,54,28,64+3,61,33,72+2,65+1,58,31,44,68+1,66,72+1,71
54,60,49,51,54,55,23,18,15,16,38,5,10,8,9,13,67,68,67,28,27,61,55,22,49,66,22,58,62,26,65
57,58,61,59,66,48,48,56,64,52,54,7,11,10,11,6,46,52,46,50,66,49,68,49,63,46,47,54,64,55,60
65,61,72,65,70,65,62,70,65,70,68,12,14,12,13,8,68,68,44,76,69,40,73,72,77,41,68,72,73,74,71
67,70,71,72,62,55,53,39,56,41,40,16,13,7,12,10,63,74,64,51,63,63,64,46,53,61,39,74,72,53,65
64,64,55,65,62,58,53,48,60,36,31,13,10,10,12,14,59,61,62,44,61,66,64,54,56,60,35,53,73,52,64
53,57,31,32,48,43,40,27,32,18,22,12,13,8,5,6,64,59,52,15,35,58,49,26,34,56,23,54,86,33,61
50,83,70,72,73,78,63,66,69,23,47,10,6,8,8,5,65,82,84,35,72,77,77,49,71,79,47,41,71,67,79
54,55,61,73,59,52,56,59,42,50,63,6,13,14,11,9,49,74,52,64,59,45,61,48,62,51,49,47,69,55,59
70,71,65,62,62,43,40,51,56,53,43,16,11,14,9,9,44,60,54,20,55,60,59,52,61,62,16,62,63,48,61
66,80,56,60,52,68,40,42,30,26,32,9,12,8,6,9,74,60,74,52,62,69,66,29,59,71,25,64,81,55,72
66,70,58,64,68,59,60,60,65,35,38,5,14,7,10,5,63,75,67,37,45,64,58,58,55,66,35,72,70,49,67
74,55,62,77,68,65,64,65,65,65,55,9,6,12,9,7,29,60,43,60,64,24,66,60,62,43,38,73,59,70,64
64,57,70,77,66,68,67,71,60,64,67,6,13,8,7,9,45,59,49,69,73,52,67,65,71,49,65,62,59,72,67
75,80,75,73,73,71,73,68,79,67,66,6,15,16,16,15,71,72,51,65,66,59,69,73,69,60,59,79,72,70,74
49,70,52,50,46,65,26,28,37,21,23,15,7,9,8,10,78,39,59,22,35,80,56,25,38,66,31,54,89,22,72
74,63,70,70,54,57,62,37,58,34,38,14,11,7,7,10,57,63,63,39,60,58,62,49,57,59,44,68,53,46,63
71,91,62,68,58,82,47,36,58,44,35,6,5,8,5,12,87,87,80,48,64,88,64,50,79,86,46,84,86,52,86
75,48,73,61,64,68,64,66,63,58,37,13,7,11,10,8,35,54,17,53,54,22,60,67,72,25,47,77,75,60,65
65,54,85,85,77,61,56,57,63,60,39,11,15,13,15,13,43,67,54,67,69,45,78,55,73,61,40,61,59,62,67
76,55,79,76,64,63,54,60,69,51,57,12,9,10,7,7,57,60,20,49,60,37,64,56,57,42,53,75,58,54,63
77,36,63,74,60,60,40,40,62,46,43,13,13,10,14,14,36,48,46,35,56,42,58,55,52,43,49,70,46,62,59
55,70,58,54,69,60,60,60,63,46,55,5,8,5,4,4,60,58,50,56,68,52,68,50,65,60,53,65,74,68,65
52,91,56,56,71,75,50,43,68,49,57,14,14,12,13,11,73,73,87,62,74,79,78,50,73,77,53,54,83,63,82
58,73,45,61,52,51,63,50,55,32,27,9,15,15,15,14,58,66,67,37,44,66,54,47,36,68,28,58,72,55,63
53,45,51,50,63,56,30,52,45,58,45,7,11,15,16,15,69,54,19,58,36,23,59,57,69,25,57,53,85,48,62
34,73,47,52,49,68,44,31,43,28,15,8,6,9,14,15,63,70,70,18,49,69,49,30,55,65,20,52,80,29,68
66,58,58,56,63,58,45,45,58,35,42,11,10,6,6,7,53,59,54,45,63,49,67,45,56,63,43,67,59,51,60
68,54,73,74,67,48,52,61,66,48,49,8,14,15,11,13,44,67,59,50,63,62,66,56,61,58,45,65,60,63,63
76,59,64,58,52,53,58,34,46,37,37,8,10,7,9,7,53,62,53,39,49,63,47,45,36,67,29,81,69,35,63
72,60,70,67,74,70,67,55,75,69,40,5,7,11,6,6,49,59,41,65,63,48,71,60,74,53,70,69,74,59,69
51,52,55,59,42,46,52,45,46,31,43,12,7,7,15,13,55,61,48,41,51,43,58,47,55,54,35,52,62,54,50
78,52,73,65,70,55,48,40,71,62,28,11,11,10,13,10,65,71,24,58,41,27,63,53,60,22,56,74,72,59,64
66,70,72,78,74,78,50,63,67,82,40,5,3,5,5,5,90,93,20,40,40,16,65,86,68,20,80,66,66,58,76
77,60,78,81,67,68,70,66,61,43,42,11,13,11,9,10,60,70,69,41,65,72,66,52,49,74,46,72,55,59,72
83,60,87,76,61,56,60,40,64,65,31,13,7,6,9,10,62,83,46,60,54,48,60,69,65,22,61,87,70,55,68
65,65,64,66,68,68,60,65,60,55,67,6,13,10,15,13,58,60,69,70,66,66,69,52,83,66,68,64,74,69,68
76,74,72,75,64,60,56,43,60,35,39,6,10,5,6,10,62,72,58,29,58,60,65,56,55,66,38,77,75,51,65
74,57,72,72,63,61,54,45,64,33,37,12,8,6,5,15,42,63,52,33,57,61,62,32,48,54,28,69,61,59,60
75,33,84,93,74,76,66,67,73,69,68,12,8,14,14,11,47,71,27,67,69,20,77,78,60,16,64,71,31,70,74
63,64,62,57,38,54,40,16,27,33,22,11,9,15,13,13,65,60,65,26,43,67,58,25,55,63,23,68,78,50,65
53,47,47,43,42,44,27,21,32,16,26,11,8,8,10,13,71,38,58,23,25,58,57,26,34,53,23,37,91,28,61
70,60,71,61,76,75,73,60,73,63,70,12,13,8,9,14,41,58,70,61,74,56,78,77,69,55,68,69,66,73,75
78,51,87,89,61,73,66,70,73,46,72,8,9,11,9,7,38,70,69,62,58,73,68,57,67,70,61,75,31,65,68
77,79,68,67,78,70,82,70,72,40,55,15,13,12,7,13,65,71,77,45,70,71,75,65,70,75,55,77,75,62,78
69,51,67,73,77,82,71,81,81,77,68,8,7,10,16,12,61,66,35,72,70,24,74,74,73,36,65,61,68,73,74
76,40,83,86,64,55,67,67,66,59,63,8,8,12,8,14,30,73,34,54,57,33,64,60,52,24,51,77,57,63,66
72,38,73,84,61,53,56,48,62,46,58,7,11,8,14,7,36,60,52,43,59,47,60,55,49,42,38,71,32,62,59
80,55,74,70,66,62,59,58,60,64,58,10,8,13,11,6,62,55,49,62,60,51,63,63,64,47,60,80,59,63,65
41,78,34,55,58,68,37,66,40,33,74,11,7,9,15,13,71,68,66,65,48,72,55,26,76,69,25,45,87,29,72
77,38,84,82,69,68,57,57,71,62,59,7,8,10,9,8,38,70,28,64,58,27,63,70,63,28,61,74,45,56,67
54,33,57,74,51,47,31,39,53,51,32,6,5,15,7,8,49,65,19,53,33,18,47,51,45,17,42,55,62,44,52
62,69,53,53,52,71,31,35,45,28,34,13,12,10,14,10,72,61,64,38,51,67,58,28,52,70,26,64,73,40,68
73,64,83,85,66,57,64,63,67,57,48,15,8,6,12,9,38,73,38,51,52,25,60,60,47,37,56,71,50,60,63
