62,52,76,82,82,82,64,77,77,64,72,10,8,8,14,10,39,59,62,76,68,47,83,74,64,40,62,57,50,83,78
80,58,75,70,70,61,58,56,69,68,51,9,9,15,14,9,39,71,56,59,66,35,68,69,52,42,55,78,66,66,67
89,27,86,88,65,66,52,55,69,68,28,10,7,8,16,7,52,76,23,57,50,16,65,64,60,22,53,87,39,68,65
45,89,34,44,59,62,39,41,50,45,33,17,17,16,15,18,64,55,81,62,63,69,69,46,70,78,43,68,84,56,75
60,62,53,51,49,63,12,23,34,29,45,8,6,7,15,7,68,64,61,45,48,69,57,19,67,66,15,48,73,24,66
61,88,44,41,54,74,55,38,49,31,39,9,12,7,13,9,75,57,71,44,62,75,61,34,55,71,44,67,89,43,75
43,82,33,34,50,50,34,46,32,26,39,6,11,11,7,12,73,34,74,26,62,72,62,13,31,70,15,44,90,42,73
73,64,71,72,64,61,61,48,64,54,52,9,11,7,15,14,45,46,61,63,61,58,62,54,68,56,27,69,75,61,63
57,76,69,61,48,72,42,52,49,33,43,10,8,15,13,15,82,79,81,37,77,80,72,44,42,80,40,59,64,46,77
72,44,79,85,71,42,69,40,73,66,48,11,7,15,11,12,40,56,42,43,61,30,70,68,54,37,39,68,56,70,69
69,48,60,65,71,66,72,54,72,54,48,8,9,10,15,8,44,50,29,51,69,43,76,59,68,48,48,64,65,68,68
58,48,62,60,32,35,20,26,24,12,25,9,14,11,9,7,52,70,61,18,28,60,32,20,34,57,27,66,69,27,58
83,64,64,62,67,62,61,48,63,38,22,8,7,12,10,7,67,83,69,31,57,69,70,55,47,69,33,89,67,49,72
77,66,82,81,85,78,72,80,87,83,67,8,10,11,9,6,72,81,37,80,75,30,83,84,79,42,79,77,76,83,83
70,78,64,62,68,55,64,67,66,59,64,8,6,7,13,7,61,61,54,71,68,51,72,67,73,53,61,73,66,67,68
55,52,64,63,44,38,34,29,42,21,26,12,8,11,6,11,58,67,52,23,35,60,39,29,33,63,25,61,67,31,59
87,52,86,72,65,61,60,66,71,59,62,12,13,10,8,8,33,42,17,56,33,12,58,59,68,14,42,79,65,58,64
62,63,61,78,54,58,65,49,52,54,48,8,10,15,6,14,53,61,62,55,64,61,68,49,53,57,48,59,61,61,64
76,55,70,64,69,50,53,43,66,70,46,10,12,10,7,7,64,63,24,60,55,30,59,65,68,27,62,76,74,63,69
60,62,41,67,62,45,60,23,64,63,64,13,10,8,6,12,65,62,59,23,63,65,64,43,64,58,26,64,65,62,64
74,70,72,72,64,68,51,25,63,38,18,8,7,8,9,7,72,82,74,65,50,75,67,46,66,72,24,76,76,48,74
57,83,59,60,67,73,60,52,64,62,59,8,8,15,10,12,66,58,71,69,65,66,69,59,73,71,65,62,71,63,71
62,70,62,58,58,60,36,52,44,24,68,14,6,7,14,8,76,72,72,43,68,70,66,30,46,68,19,67,78,37,73
65,78,50,57,70,72,52,32,39,28,25,12,8,16,16,15,81,80,81,24,62,78,72,28,42,82,46,65,75,55,79
45,59,51,54,63,57,54,32,57,39,33,16,15,15,15,7,64,64,63,42,58,61,63,29,57,60,26,51,80,53,63
67,64,72,70,69,67,71,70,64,57,72,8,14,6,13,8,53,65,67,69,75,47,74,63,71,62,64,64,58,72,71
78,68,82,81,66,58,60,66,65,52,61,12,15,8,8,10,53,75,62,51,54,65,59,53,64,66,56,77,72,49,68
77,31,79,62,74,65,71,71,73,70,75,13,6,8,6,7,43,48,60,66,65,16,73,66,70,29,51,83,57,73,73
61,78,57,63,71,67,50,68,66,55,50,14,12,12,14,11,63,66,72,66,65,66,73,64,72,70,52,52,73,67,71
