89,63,89,63,93,95,85,81,91,94,76,7,11,11,15,14,88,95,29,92,77,22,83,95,94,23,88,91,80,85,13
92,48,90,95,95,96,77,89,97,95,90,6,8,11,15,14,71,68,22,88,87,13,88,93,85,26,85,87,59,90,11
94,56,96,82,95,92,75,81,96,89,84,9,11,9,15,15,62,61,36,77,75,21,81,90,80,33,83,90,53,80,7
88,78,86,60,91,83,77,86,86,94,84,27,37,25,31,33,77,69,41,86,64,30,83,92,87,38,88,77,80,84,13
79,80,78,80,89,87,62,77,85,91,84,15,10,6,12,8,85,84,39,83,65,25,83,91,88,19,87,83,84,78,13
93,54,93,91,92,87,80,82,93,83,79,11,8,12,6,8,57,59,41,82,81,25,86,85,79,22,79,87,65,86,7
60,60,71,69,89,85,85,85,79,76,84,10,10,11,13,7,54,32,85,90,93,63,90,79,87,69,82,52,74,88,2
78,50,75,69,85,86,68,74,84,91,62,5,10,12,7,5,86,79,20,82,59,12,75,92,88,18,88,80,85,70,13
75,84,79,60,84,80,66,73,61,60,67,11,11,8,9,7,91,93,88,55,72,86,78,52,79,91,66,77,81,63,1
76,68,80,75,87,84,90,83,85,83,83,15,13,13,5,10,53,65,56,86,84,30,90,84,85,40,82,75,73,90,10
88,80,90,87,87,86,80,78,90,85,78,10,13,10,15,12,70,85,42,82,73,30,81,86,84,35,83,84,72,83,10
75,62,93,94,92,84,78,79,86,71,77,13,9,9,7,14,55,67,76,82,83,66,92,79,73,73,74,71,58,90,2
93,65,77,65,87,85,87,86,89,87,85,15,6,15,11,5,86,85,59,90,80,51,86,86,91,52,76,95,80,79,11
90,63,86,91,89,90,70,82,89,90,72,13,14,15,6,11,68,80,24,83,63,13,79,91,88,12,85,84,74,83,13
68,92,59,64,57,82,58,60,58,33,31,3,3,3,2,4,84,89,88,49,59,92,59,28,78,90,45,78,91,50,1
88,48,91,85,93,84,80,88,92,85,84,5,8,4,4,5,68,75,24,88,71,14,83,84,82,20,88,84,65,84,13
87,69,90,80,86,86,82,84,87,88,75,14,14,8,14,13,80,87,35,82,75,23,79,91,81,11,87,86,61,76,7
77,57,90,86,92,83,72,85,90,69,77,6,13,11,7,9,58,75,78,82,90,49,91,83,75,62,90,68,59,86,2
95,43,77,70,82,84,77,78,82,88,74,6,9,9,15,9,79,77,48,79,64,28,77,89,81,36,86,96,77,77,13
