63,72,56,37,58,42,8,13,41,46,47,51,61,60,58,4
84,81,72,54,74,68,8,11,20,45,18,64,81,61,65,6
56,58,39,25,29,27,15,13,57,34,60,41,60,65,29,1
58,41,63,34,46,42,13,10,68,57,74,51,67,75,46,1
61,59,60,66,59,35,11,10,63,63,65,66,54,56,41,1
78,61,63,64,60,51,13,6,62,59,61,63,76,61,52,6
52,48,57,58,59,56,7,12,52,53,52,57,52,68,56,5
79,69,69,65,75,60,6,9,22,48,24,62,79,64,56,7
52,41,74,61,71,60,12,16,75,68,56,76,62,81,74,4
56,52,54,38,50,57,15,12,17,44,19,53,50,64,48,13
74,76,69,55,73,76,9,6,42,54,23,59,73,74,55,13
61,71,73,67,72,70,7,9,67,72,32,74,41,34,75,0
69,65,69,62,69,57,8,13,55,65,42,68,69,53,63,2
70,67,51,48,55,22,11,8,50,40,45,40,75,57,44,5
55,58,48,25,52,56,6,12,14,31,18,36,60,59,41,13
76,80,67,62,67,32,16,8,67,68,62,67,70,62,63,5
64,50,56,41,46,25,10,5,74,50,74,56,68,80,31,1
60,63,60,44,58,30,6,9,42,60,45,66,55,55,53,4
67,82,72,70,74,60,6,16,30,61,28,67,71,70,74,10
54,48,77,68,66,72,8,8,75,77,80,71,60,94,71,4
68,58,54,55,56,32,15,7,56,40,58,52,66,60,46,8
59,83,67,43,44,42,11,10,68,61,65,68,57,72,54,4
32,31,47,39,40,30,6,9,53,51,62,45,54,90,34,1
69,78,71,75,74,64,14,11,48,69,59,72,66,58,75,13
61,63,48,24,46,54,14,12,19,28,18,44,73,65,34,13
57,67,73,75,71,65,12,11,37,65,30,70,57,59,67,13
48,49,57,24,48,19,1,1,62,40,66,59,59,81,40,1
79,81,74,56,75,56,7,11,55,66,38,68,77,58,67,4
54,37,31,31,23,20,7,11,47,30,47,29,64,62,27,1
83,74,66,57,71,63,9,15,37,41,19,58,74,50,51,6
74,79,65,63,66,63,9,7,14,36,19,51,73,35,56,13
53,52,42,29,45,35,12,15,52,40,59,50,53,79,45,1
61,51,63,24,52,21,10,15,66,29,58,56,65,64,30,1
60,64,66,52,39,37,8,12,73,56,73,68,64,79,41,1
83,76,66,67,64,48,10,10,49,55,51,66,84,61,61,5
65,72,51,54,46,26,8,8,62,59,63,55,61,47,51,9
72,63,62,66,68,65,8,14,15,61,16,66,67,66,55,13
50,40,29,28,30,18,7,7,55,23,46,32,50,60,33,1
68,78,68,45,64,53,15,15,25,65,35,70,73,45,59,0
65,68,68,62,65,53,6,10,67,64,63,71,67,68,59,4
67,81,68,77,70,69,14,14,57,70,56,72,68,68,72,0
73,55,51,40,47,35,10,13,49,52,38,56,72,59,52,4
36,71,83,83,84,72,9,11,47,84,30,86,34,67,87,4
71,73,61,29,61,58,14,10,15,45,15,48,73,57,45,13
65,72,66,60,60,51,8,16,77,65,69,65,66,73,57,4
85,86,64,43,67,66,13,9,25,38,21,52,87,64,41,13
73,75,67,67,70,63,16,6,37,53,31,66,76,58,64,4
84,83,70,67,70,65,6,14,33,55,14,65,85,44,60,0
75,68,47,49,49,44,8,6,48,49,53,52,68,52,44,9
57,50,72,56,69,75,11,14,48,45,35,60,67,83,49,13
79,82,70,56,69,70,14,12,20,52,14,64,84,68,60,7
83,90,75,67,72,51,13,7,74,74,65,74,78,68,72,4
80,70,58,61,61,40,10,11,62,49,58,55,74,61,56,5
73,69,62,61,64,62,11,11,34,52,19,59,78,57,59,13
58,52,67,39,62,75,11,10,41,51,26,63,59,62,64,13
66,66,60,58,59,55,12,10,22,38,20,54,67,68,51,10
66,70,62,51,61,52,14,5,39,66,40,70,68,47,66,4
73,72,73,68,71,65,13,11,26,67,46,64,71,63,62,0
69,70,56,52,57,22,12,12,62,46,65,56,74,73,55,1
76,62,68,72,67,57,9,13,62,61,59,68,76,68,59,9
78,75,63,48,67,67,15,14,13,49,17,47,75,58,50,11
71,75,60,53,55,45,9,9,42,58,54,64,76,67,52,9
77,76,75,63,76,67,13,8,37,65,34,73,69,39,76,6
65,63,75,60,70,48,11,7,78,76,68,78,68,87,68,1
73,70,73,71,71,68,7,16,25,65,29,66,72,71,70,4
65,70,68,46,59,37,6,9,65,65,66,66,69,74,54,2
74,72,54,66,57,41,7,5,53,58,49,57,73,42,60,5
67,71,60,48,45,45,13,13,65,55,59,58,64,74,51,2
85,81,73,46,74,73,14,9,24,47,19,67,82,76,57,13
91,88,77,65,80,71,11,16,16,53,13,73,83,36,58,6
81,72,77,72,71,52,8,15,73,71,71,73,82,61,71,10
82,80,65,63,66,60,8,12,25,53,22,60,79,50,58,6
46,59,52,30,48,63,9,16,13,30,19,38,51,46,48,13
81,81,53,56,57,17,8,6,56,53,57,62,84,70,55,5
76,80,77,70,81,66,15,15,31,68,23,70,75,62,69,6
72,71,65,64,67,50,9,13,67,57,66,64,70,63,55,8
75,46,46,32,29,22,11,6,54,49,59,57,69,69,33,1
55,65,59,47,52,30,6,12,63,55,71,58,52,67,46,9
69,73,69,45,70,69,13,13,18,56,17,63,72,70,55,6
81,69,65,33,62,67,15,14,17,19,20,59,86,87,55,13
45,56,52,54,43,37,10,9,54,54,58,54,44,69,41,1
65,74,75,47,69,70,9,14,38,41,18,65,65,78,61,13
49,37,48,36,28,33,16,10,69,46,72,54,58,88,38,1
61,59,51,57,47,19,15,12,64,47,61,55,59,71,37,1
66,65,65,55,62,52,14,14,54,63,64,69,66,70,68,4
69,70,65-1,29,67-1,65-2,5,8,13,36,19,53,83-2,70-1,52,13
54,48,54,62,65,51,12,13,72,56,65,62,54,73,65,4
31,48,49,26,14,23,15,7,72,35,70,59,37,90,37,1
73,73,75,56,74,73,11,6,37,58,29,66,75,70,67,13
64,60,46,40,52,39,15,13,40,55,40,60,67,56,50,2
61,62,55,35,50,58,12,6,34,22,21,41,53,69,49,13
76,78,64,54,63,64,12,13,20,46,23,52,80,46,56,10
69,78,60,58,60,55,12,12,58,57,68,60,72,69,50,4
61,57,62,50,65,48,7,15,46,61,52,65,66,60,60,10
39,43,72,52,70,34,10,7,70,63,68,74,40,82,51,1
68,75,56,54,57,31,11,7,49,52,51,57,72,40,54,5
84,83,69,62,70,58,15,13,19,38,23,56,77,48,53,13
64,79,64,61,63,54,13,13,52,69,56,62,66,68,67,4
65,64,50,28,50,55,15,16,40,35,54,46,55,41,48,13
79,80,75,71,76,66,10,8,29,58,22,67,78,60,68,10
64,66,68,44,65,73,13,6,48,59,41,67,57,79,66,4
62,58,61,67,49,17,15,14,64,63,71,65,52,72,54,5
52,40,60,44,60,23,14,7,65,48,70,57,56,80,35,1
57,70,56,32,53,61,15,6,22,34,13,42,60,60,49,13
68,65,65,33,51,44,7,12,72,63,72,55,73,78,31,1
66,71,69,71,65,65,5,8,34,69,26,68,69,57,69,10
72,77,70,57,70,52,9,8,30,58,42,68,75,58,62,7
62,62,64,61,57,32,12,15,73,55,66,60,65,76,46,5
75,76,67,63,69,54,8,13,53,61,46,66,72,59,63,6
68,64,64,63,63,28,14,13,70,51,60,62,69,69,44,5
56,56,51,42,50,38,10,11,65,46,65,57,69,78,38,1
55,51,55,44,51,27,8,8,56,54,60,58,64,82,47,1
68,69,65,56,63,67,14,13,32,48,35,62,72,58,53,13
61,58,59,48,59,39,13,13,58,55,39,61,62,68,57,10
79,84,77,71,79,71,14,12,35,56,19,67,90,56,62,6
72,66,57,54,59,51,10,6,30,47,24,58,67,60,53,13
55,48,57,34,54,22,12,11,65,57,70,58,62,83,48,1
75,56,62,57,62,20,12,6,61+1,41,62,42,74,61,36,5
82,77,75,74,80,69,8,15,22,73,30,75,78,53,71,10
32,49,38,34,32,18,15,8,69,49,64,52,33,85,32,1
72,68,58,47,58,49,8,12,56,56,57,58,69,78,54,9
84,72,77,74,74,75,10,15,48,70,30,73,82,67,66,6
89,75,78,56,77,82,16,10,32,62,26,77,85,75,75,13
86,90,70,61-4,72,65,7,15,48-11,65,46,65,93,72,63-4,7
78,75,69,64,71,37,16,6,67,64,65,64,81,76,59,6
67,68,68,71,69,60,10,12,28,65,25,66,63,52,72,6
71,67,64,54,61,44,12,7,63,62,64,65,64,70,56,5
73,73,63,61,67,40,6,12,58,70,60,62,74,58,51,5
65,85,77,56,63,60,11,15,54,69,45,78,61,59,62,2
34,34,49,29,37,19,5,13,52,44,55,49,36,62,39,1
69,65,74,63,65,39,9,14,78,71,75,78,73,80,64,2
77,55,66,61,70,57,14,10,24,56,21,64,78,53,48,10
72,74,67,50,68,55,16,16,39,63,44,71,59,54,71,4
79,71,68,66,73,51,6,5,57,58,63,65,71,32,56,4
77,78,77,65,76,83,9,15,23,36,16,64,80,82,63,13
69,64,61,58,59,51,13,10,43,61,53,65,73,46,49,9
63,61,54,38,59,63,15,7,16,39,15,53,56,64,53,13
61,47,40,30,28,26,15,13,59,33,62,34,64,64,31,1
80,88,56,56,59,57,9,9,43,45,54,55,78,57,52,11
69,68,53,43,48,32,13,8,64,67,64,64,69,75,63,5
64,70,67,57,64,48,15,13,66,72,54,70,71,78,65,1
68,56,72,68,67,65,12,12,78,71,72,73,76,84,66,4
73,72,73,75,76,66,13,9,40,63,37,67,74,84,69,6
79,75,67,66,74,67,10,13,27,61,42,68,83,37,64,3
63,79,45,36,48,28,8,7,39,51,25,54,65,48,44,0
81,76,84,82,86,78,9,14,54,76,36,83,81,77,79,10
73,66,64,66,65,61,10,14,24,61,26,65,70,70,61,10
60,62,61,50,60,63,13,10,67,73,65,73,60,56,64,2
49,61,70,67,59,46,8,15,74,70,72,73,52,77,66,2
60,49,49,49,36,35,9,12,66,32,63,51,53,83,27,5
67+2,58,52,32,63+2,65+1,9,13,19,35,13,51,71+3,71+3,48,13
74,74,69,74,67,59,13,8,66,64,69,71,80,71,67,5
53,75,75,64,75,66,12,6,58,74,39,74,53,76,75,0
72,77,69,51,67,68,14,12,18,57,17,62,76,65,44,13
79,80,67,48,67,67,6,14,35,42,28,57,77,61,61,13
67,65,67,66,63,42,8,11,77,69,75,67,73,74,50,5
59,60,60,47,50,41,15,10,61,52,58,59,64,64,59,2
62,63,74,45,71,70,14,13,71,77,68,79,68,66,66,0
76,60,66,64,61,56,15,7,66,65,75,63,74,74,56,5
74,61,67,73,75,52,8,15,64,67,64,68,73,67,73,2
62,44,63,34,48+15,29,7,12,63,31,66,54+5,57+1,74+2,28,1
40,43,63,50,52,36,11,10,65,66,58,68,50,83,64,4
52,51,53,39,60,65,12,8,23,41,12,56,52,64,52,13
68,77,68,41,66,60,9,15,55,66,51,65,62,57,68,0
73,59,68,58,69,46,11,11,72,69,58,65,70,91,68,4
77,83,82,77,81,76,15,13,69,78,48,83,77,69,84,4
44,46,52,43,39,49,10,7,65,58,68,60,50,90,48,1
69,72,80,76,77,47,13,12,64+1,80,57+1,80,68,75+2,75,4
62,45,63,50,58,48,12,13,48,58,72,50,69,79,36,1
89,73,58,63,60,45,13,11,61,59,60,62,89,58,57,5
75,69,73,66,75,68,14,11,18,64,32,68,74,57,65,3
71,59,59,50,58,34,14,11,41,66,43,68,55,57,52,4
77,73,67,64,70,60,13,12,64,53,63,64,76,63,66,10
66,58,58,59,52,33,10,14,58,53,62,58,65,68,42,5
83,68,66,60,66,57,8,10,69,62,68,66,74,52,68,4
65,45,25,23,25,23,14,5,57,25,57,32,65,63,33,1
71,57,61,63,48,17,16,15,68,53,70,64,67,79,47,1
72,68,70,67,71,54,15,9,66,67,66,69,79,76,63,5
86,83,67,64,75,58,12,9,40,50,18,67,85,59,67,10
50,42,53,32,42,60,10,8,68,61,68,53,48,81,36,1
75,80,66,34,67,64,9,5,17,49,18,60,76,40,51,10
57,67,66,44,61,50,10,15,67-1,64,63,75+4,54,69,61,4
82,73,62,41,52,41,14,14,57,57,60,62,73,56,55,2
69,54,51,31,42,33,5,11,58,51,64,57,75,76,47,5
65,59,70,28,62,66,10,13,11,29,12,40,66,81,46,13
80,80,72,43,69,69,9,6,31,54,20,60,77,64,67,13
64,55,47,53,55,40,8,12,46,54,48,52,67,54,51,6
72,73,68,49,62,71,12,12,45,55,41,63,61,77,60,3
54,71,63,58,58,56,8,15,64,66,58,65,51,79,61,4
79,79,77,83,77,69,15,14,56,73,41,69,79,62,74,6
75,65,66,65,63,37,14,15,63,58,63,62,78,64,43,5
72,72,66,68,65,35,11,9,63,66,71,69,70,76,50,5
53,34,59,29,51,27,10,10,87,59,85,63,58,90,23,1
85,81,67,63,69,62,8,9,23,59,18,63,87,67,59,10
57,57,64,55,61,50,12,6,68,63,63,67,51,85,58,1
70,67,47,48,45,41,11,6,25,56,32,62,65,40,50,4
73,70,58,61,65,42,6,9,62,55,56,62,71,41,55,10
43,64,78,70,75,60,6,8,59,78,55,79,38,54,76,2
55,39,46,29,29,27,12,8,65,41,71,52,59,80,31,1
76,61,58,44,44,46,6,8,74,75,78,73,83,80,49,1
67,58,58,53,51,51,6,12,23,43,24,49,63,51,48,7
85,72,63,62,69,60,9,15,28,44,19,63,84,64,60,6
33,55,68,60,58,45,16,9,81,77,78,76,30,83,56,1
79,77,77,56,80,77,8,10,44,59,33,68,81,66,66,10
32,28,53,40,49,37,8,6,59,57,58,55,44,91,31,1
67,71,57,63,61,56,14,8,26,49,28,54,68,55,58,6
70,58,57,47,55,39,7,9,62,56,58,60,70,63,53,2
33,51,80,64,76,50,11,15,70,78,70,80,34,81,81,0
73,75,68,63,67,60,14,6,58,65,57,68,76,71,65,4
86,84,74+2,52,74,65+3,12,11,29,57,13,69+1,87,56,66+10,0
66,58,49,51,41,39,7,9,53,31,47,46,68,73,30,9
77,83,66,69,69,55,7,14,64,63,62,65,69,47,58,5
69,60,71,72,72,54,8,9,29,69,43,76,64,65,68,4
67,58,55,64,63,49,15,8,45,56,33,62,68,63,51,4
68,60,49,36,43,53,14,5,11,32,14,48,64,48,45,11
68,65,76,58,74,55,8,12,75,73,74,76,65,79,69,4
78,74,70,70,74,44,14,9,66,65,69,68,79,66,50,9
73,79,71,51,73,53,15,6,67,67,61,72,74,69,71,2
68,62,60,59,45,28,10,5,61,57,59,60,70,80,34,5
47,71,70,71,65,51,13,12,66,73,46,71,42,56,67,6
69,59,66,53,69,63,7,7,48,40,22,64,74,70,58,13
87,84,67,68,69,65,14,16,48,46,29,65,90,70,64,6
76,73,76,54,73,70,9,10,22,58,24,71,74,70,63,13
78,91,81,76,82,66,10,6,51,69,34,73,76,58,68,10
81,92,62,60,63,54,10,10,48,59,40,61,80,58,61,0
77,77,76,65,76,65,16,15,36,68,35,74,72,61,72,0
65,67,42,35,44,29,15,10,58,39,61,46,69,72,35,1
74,68,70,42,64,65,7,8,66,77,75,76,76,69,63,2
56,54,60,41,52,60,16,10,13,40,19,47,65,63,54,13
76,72,72,77,63,32,15,14,75,58,74,70,75,66,47,5
69,42,66,56,67,58,10,16,64,53,58,67,57,73,71,9
65,57,67,48,58,44,6,9,52,60,52,67,60,62,67,4
62,58,76,74,71,28,11,12,79,45,79,76,68,63,38,5
56,61,68,31,59,71,7,7,25,39,22,48,55,86,48,13
68,73,78,64,77,61,7,12,62,73,67,77,65,61,79,4
60,42,41,26,45,26,12,10,68,29,64,60,51,77,30,1
82,80,62,64,69,62,15,10,45,52,41,64,81,45,61,6
78,80,69,71,73,66,9,16,21,67,23,66,81,68,60,13
73,62,66,66,61,64,9,6,60,63,13,70,67,70,65,0
66,68,71,56,70,75,13,13,56,54,39,55,68,80,60,13
69,62,49,28,51,55,9,12,15,33,10,45,62,45,53,13
75,66,45,47,53,27,8,15,68,26,60,42,64,72,36,1
87,81,72,75,75,69,13,8,41,71,34,74,90,33,70,13
72,72,78,59,76,50,14,14,41,72,40,76,70,68,70,4
84,85,63,78,62,30,12,12,62,60,61,61,81,38,66,5
77,71,70,72,75,54,7,14,66,54,65,68,79,71,63,6
71,59,62,55,66,54,7,10,23,48,35,59,66,48,63,0
68,58,55,60,52,27,6,9,64,64,65,62,69,79,41,9
62,55,44,38,42,37,12,8,58,42,64,51,56,82,41,1
66,73,73,67,70,60,9,6,74,70,56,77,71,61,69,10
58,54,62,57,56,38,15,7,72,56,71,60,64,82,51,1
48,31,57,35,32,31,7,16,61,40,65,42,53,81,33,1
73,71,64,61,64,54,9,11,61,61,58,62,69,75,61,2
54,46,40,35,29,20,15,5,48,40,43,45,55,64,28,1
73,75,55,49,63,66,9,13,27,48,19,48,69,72,55,13
68,75,73,62,69,70,14,7,35,25,20,68,73,69,63,13
84,85,70,68,71,72,8,11,41,55,23,68,90,75,51,6
71,75,76,62,76,58,7,8,49,65,39,70,74,76,69,0
70,82,68,72,66,67,7,11,55,71,55,71,66,58,76,6
62,61,54,65,52,54,8,10,62,64,61,68,59,61,61,2
30,29,64,29,52,44,11,7,78,67,78,68,44,92,59,1
68,77,68,56,69,48,12,6,38,70,48,73,69,49,61,2
71,68,52,48,63,32,10,13,66,42,60,63,70,60,39,12
68,57,56,34,34,30,15,9,75,68,73,71,65,73,34,1
89,77,67,64,72,69,12,14,32,56,22,63,88,66,61,11
68,72,67,68,65,50,11,13,66,67,58,69,69,59,64,4
63,62,55,54,52,33,12,8,59+4,50,66+2,63+4,62,75,50,1
77,81,80,78,74,64,15,13,73,81,54,81,73,64,80,2
68,74,62,48,58,55,12,10,54,64,57,66,74,65,67,2
76,72,57,65,65,39,16,10,59,34,62,53,66,51,36,9
52,61,68,52,64,59,15,13,66,68,53,70,54,65,67,4
65,62,64,36,54,40,9,15,76,61,81,65,76,86,44,1
70,65,74,74,74,53,10,6,65,58,66,68,72,68,45,6
78,65,66,70,65,60,11,7,61,54,57,62,67,61,45,5
67,54,65,36,60,25,14,7,79,49,78,69,68,83,41,1
73,75,52,53,58,41,11,12,41,54,32,51,74,53,48,6
65,60,70,48,68,65,8,16,23,55,18,68,55,50,72,0
74,76,73,74,69,53,7,11,60,54,59,64,73,58,51,6
73,60,58,64,63,46,9,8,37,57,43,62,74,53,64,10
70,67,62,57,63,56,8,13,58,47,55,60,68,54,58,4
72,66,45,48,42,29,13,5,48,42,52,55,70,53,40,5
51,59,63,68,64,57,7,15,58,66,60,65,55,74,62,0
78,79,70,56,71,67,10,10,17,56,18,66,82,77,60,11
68,61,66,64,68,57,11,12,70,63,74,73,66,62,51,2
66,55,37,46,51,26,12,11,51,27,43,29,64,61,36,5
82,85,80,68,80,66,6,7,26,60,28,74,81,55,66,3
69,75,76,69,71,69,7,14,62,74,62,76,70,66,75,2
58,62,72,63,69,67,8,12,69,73,66,77,68,76,73,0
75,57,47,32+2,41+1,55,11,14,12,29,17,38+1,76,56,43,13
74,64,71,55,72,78,12,9,24,54,22,63,71,75,64,13
68,75,64,41,60,67,12,14,18,35,19,55,73,69,47,13
86,84,66,59,65,70-1,8,7,34,44,34,66,86,60,71,10
67,72,67,51,65,54,15,12,26,53,37,63,63,51,58,6
65,64,65,47,62,46,12,7,61,58,57,65,65,58,56,2
84,86,76,64,74,71,14,13,65,71,58,75,84,69,71,2
66,63,67,55,66,68,11,15,14,42,33,65,66,79,64,6
55,65,73,74,70,56,16,8,59,74,49,78,61,62,79,2
72,77,76,74,76,61,9,7,51,71,43,76,75,72,78,6
70,72,70,60,64,48,8,7,57,58,38,66,62,58,66,2
66,69,67,64,63,61,8,16,58,65,55,67,64,66,69,2
81,64,68,61,59,55,11,14,60,52,57,66,90,70,51,6
