77,46,72,71,67,60,66,64,73,55,55,7,8,7,15,11,53,69,18,49,42,19,64,64,68,23,62,81,72,55,66
64,43,61,75,65,60,45,45,62,52,44,11,5,7,11,7,49,56,54,51,64,38,66,59,54,41,35,63,57,63,63
82,35,83,72,78,72,76,71,78,74,77,6,8,12,6,11,69,76,42,69,72,15,76,78,74,18,68,81,59,71,76
37,73,33,53,65,73,35,48,50,72,31,14,12,12,13,9,74,76,16,62,39,23,50,81,75,20,63,59,80,68,69
65,51,65,74,61,64,35,49,62,41,45,9,12,16,14,8,43,62,42,46,53,48,61,47,53,52,44,66,62,57,56
72,65,73,69,68,68,49,59,62,71,58,12,12,12,7,9,63,73,45,66,55,41,63,82,64,35,67,61,77,60,70
59,25,57,80,53,44,31,41,49,50,44,9,12,7,10,8,48,68,11,51,29,12,40,50,48,11,40,60,54,42,51
72,38,73,84,61,53,56,48,62,46,58,7,11,8,14,7,36,60,52,43,59,47,60,55,49,42,38,71,32,62,59
64,60,45,42,58,55,33,22,30,20,23,9,7,6,13,12,65,71,71,26,59,62,51,30,30,63,14,74,88,42,68
49,56,52,54,65,64,59,65,61,64,62,14,12,6,10,13,69,69,26,57,69,37,72,62,69,54,48,62,71,65,65
91,70,88,93,72,69,63,61,71,66,66,9,7,11,9,8,53,64,55,71,66,60,72,61,83,53,61,91,78,62,72
84,23,76,78,72,78,76,70,77,75,72,15,16,7,16,13,38,86,21,78,71,13,72,74,81,19,77,79,71,74,75
36,56,46,31,42,49,35,32,26,23,28,10,16,8,14,16,63,69,55,28,39,63,50,15,44,56,23,42,81,37,61
76,79,68,66,68,68,44,53,60,71,46,10,15,11,11,14,74,80,28,70,39,25,58,72,81,24,78,79,77,54,73
62+1,48,41,58-1,38+1,45+2,33+3,24,36+4,29+13,29,10,7,6,8,16,52,60-2,52+2,18,37,50+1,44,27+3,36,55,29,60+1,62,30+1,51
55,65,55,58,59,50,45,48,51,34,39,10,11,10,11,9,59,65,53,37,55,59,64,34,56,68,36,54,80,49,60
51,44,49,69,56,55,46,49,48,43,45,8,12,9,13,8,41,58,24,28,58,40,65,44,52,48,41,64,57,60,53
79,74,72,60,62,65,46,50,61,67,59,11,11,7,13,15,56,72,33,62,36,22,54,66,68,25,53,74,56,56,64
64,60,73,67,66,68,64,71,70,60,52,7,9,14,6,12,54,50,65,54,68,63,68,65,62,61,55,65,67,67,65
53,70,55,55,72,72,43,41,68,66,40,15,13,14,9,13,68,72,63,58,69,45,70,68,67,37,58,65,72,67,69
77,77,83,72,82,75,77,79,81,76,56,15,13,10,9,14,65,65,69,78,78,48,83,74,82,67,75,77,69,84,80
64,82,45,54,62,73,50,51,53,31,25,15,13,10,7,15,69,68,72,38,58,74,61,45,55,75,31,67,85,49,75
88,66,73,62,74,65,65,66,75,66,55,16,9,15,11,10,59,75,40,69,50,21,63,68,79,20,68,91,75,58,71
75,47,73,61,75,72,61,57,73,73,56,10,7,6,7,12,71,78,28,68,49,22,67,73,78,26,71,76,79,66,74
47,88,81,82,73,58,43,56,70,58,62,9,8,11,9,11,66,43,50,57,72,51,55,66,77,77,45,52,70,57,66
48,73,54,34,51,62,26,35,43,14,32,12,5,12,14,13,73,66,66,30,51,74,45,15,57,72,28,51,77,29,70
69,60,83,85,76,73,69,77,75,59,73,10,6,11,7,11,60,74,22,71,61,28,67,67,70,32,67,78,34,58,70
76,75,72,73,72,58,70,41,71,59,59,13,13,14,8,11,44,71,61,60,66,65,70,63,75,72,44,75,67,59,69
63,83,54,55,60,62,65,58,51,29,47,14,14,10,14,6,68,67,66,54,52,70,63,43,63,74,41,67,77,46,69
57,51,63,67,69,61,50,64,66,57,56,7,10,9,9,14,52,54,28,44,66,49,71,54,65,52,51,65,62,64,62
