71,44,68,77,52,57,54,52,57,60,41,9,8,8,13,9,40,50,22,68,62,34,65,56,70,42,55,71,55,61,61
73,68,76,83,68,62,68,75,66,58,69,13,7,8,12,14,55,67,54,67,63,44,66,65,75,54,62,69,62,70,67
55,65,63,72,63,56,64,41,62,42,42,15,12,13,9,9,54,66,61,40,68,67,72,44,54,70,38,60,41,47,64
55,90,29,61,54,64,42,40,48,44,46,15,11,11,6,6,71,85,71,44,66,70,62,40,56,68,32,51,82,44,72
71,46,79,82,65,65,61,63,64,63,50,14,14,14,13,10,51,65,55+5,63,65,51,66,60,65,52,60,67,40,63,63
65,55,73,73,54,49,49,46,49,37,35,7,8,14,13,10,38,45,50,40,58,56,62,42,49,51,46,70,63,45,56
61,46,44,60,29,47,28,28,25,19,29,13,15,8,7,8,52,72,49,24,26,51,32,28,40,58,23,52,61,27,54
74,76,68,73,78,75,64,55,77,67,45,9,10,11,12,12,68,79,75,60,74,68,78,76,69,70,38,76,83,70,76
71,50,74,77,38,47,50,34,50,26,34,12,14,12,14,9,35,72,47,27,23,52,45,43,25,51,26,69,47,43,53
71,77,65,63,66,63,48,62,65,62,58,7,9,11,13,6,57,69,61,60,65,59,69,63,75,58,65,62,69,62,66
54,84,71,62,63,62,58,57,58,56,59,8,15,12,8,15,43,59,64,68,66,58,65,57,67,60,58,51,79,61,66
74,35,59,66,59,58,58,47,60,45,38,11,9,11,7,7,48,44,60,36,49,64,57,52,51,58,44,73,63,50,63
58,73,45,61,52,51,63,50,55,32,27,9,15,15,15,14,58,66,67,37,44,66,54,47,36,68,28,58,72,55,63
55,63,31,34,64,55,45,35,62,29,35,14,7,6,16,8,68,31,73,62,63,61,63,58,66,63,29,40,90,59,68
68,63,58,62,68,61,69,54,68,32,39,10,14,9,12,9,63,71,71,38,59,71,67,52,39,69,33,66,69,49,70
72,47,89,91,72,59,51,58,73,47,53,6,10,14,8,6,41,57,26,40,59,35,67,66,72,41,53,64,32,61,66
84,55,87,76,65,58,62,51,66,56,56,9,15,14,13,15,56,80,61,63,58,60,60,58,60,55,43,86,73,56,65
80,53,76,78,71,64,70,67,66,65,63,10,14,13,13,8,53,81,59,59,69,45,71,65,66,40,59,71,67,71,70
